"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv90","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium"
"asv91","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter"
"asv92","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales",NA,NA
"asv93","Eukaryota","Retaria",NA,NA,NA,NA
"asv94","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA
"asv95","Bacteria","Actinobacteria","Actinobacteria",NA,NA,NA
"asv96","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA
"asv97","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Anthococcus"
"asv98","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"asv99","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"asv100","Bacteria","Actinobacteria","Actinobacteria","Micrococcales",NA,NA
"asv101","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax"
"asv102","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae",NA
"asv103","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae",NA
"asv104","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA
"asv105","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"asv106","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"asv107","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales",NA,NA
"asv108","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa",NA
"asv109","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Pleomorphomonadaceae",NA
"asv110","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae",NA
"asv111","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"asv112","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae",NA
"asv113","Eukaryota","Euglenozoa","Kinetoplastea","Metakinetoplastina",NA,NA
"asv114","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA
"asv115","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"asv116","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Atopobacter"
"asv117","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Isobaculum"
"asv118","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_YAB2003_group"
